NombreBeca,Institucion,AnioBecariosConfirmados,Departamento,Carrera,Modalidad,Estrato_socioeconomico,TipoUniversidad,Estado,Quintil,NotaMinima,Fuente,TipoInstitucion,Region,CodigoBeca,Ubicacion,Categoria,Cobertura,URL_Oficial,Migracion
Beca 18,Universidad Peruana Los Andes,2025,Huancayo,Todas las carreras elegibles,Repared,Víctimas de violencia,Privada,Licenciada,1.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional del Centro del Perú,2025,Huancayo,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Huancayo,beca_18,,,,,Posible migración
Beca 18,Universidad Continental,2025,Huancayo,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Huancayo,beca_18,,,,,Posible migración
Beca 18,Universidad Peruana Los Andes,2025,Huancayo,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Huancayo,beca_18,,,,,Posible migración
Beca 18,Universidad Nacional Santiago Antúnez de Mayolo,2025,Huaraz,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Pública,Licenciada,4.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Santiago Antúnez de Mayolo,2025,Huaraz,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Pública,Licenciada,4.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Santiago Antúnez de Mayolo,2025,Huaraz,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Pública,Licenciada,4.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Santiago Antúnez de Mayolo,2025,Huaraz,Todas las carreras elegibles,EIB,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Santiago Antúnez de Mayolo,2025,Huaraz,Todas las carreras elegibles,Protección,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Santiago Antúnez de Mayolo,2025,Huaraz,Todas las carreras elegibles,CNA y PA,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Santiago Antúnez de Mayolo,2025,Huaraz,Todas las carreras elegibles,FF.AA.,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Santiago Antúnez de Mayolo,2025,Huaraz,Todas las carreras elegibles,Repared,Víctimas de violencia,Pública,Licenciada,4.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Santiago Antúnez de Mayolo,2025,Huaraz,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Huaraz,beca_18,,,,,Posible migración
Beca 18,Universidad Nacional de la Amazonía Peruana,2025,Iquitos,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Pública,Licenciada,4.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional de la Amazonía Peruana,2025,Iquitos,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Pública,Licenciada,4.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional de la Amazonía Peruana,2025,Iquitos,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Pública,Licenciada,4.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional de la Amazonía Peruana,2025,Iquitos,Todas las carreras elegibles,EIB,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional de la Amazonía Peruana,2025,Iquitos,Todas las carreras elegibles,Protección,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional de la Amazonía Peruana,2025,Iquitos,Todas las carreras elegibles,CNA y PA,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional de la Amazonía Peruana,2025,Iquitos,Todas las carreras elegibles,FF.AA.,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional de la Amazonía Peruana,2025,Iquitos,Todas las carreras elegibles,Repared,Víctimas de violencia,Pública,Licenciada,4.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional de la Amazonía Peruana,2025,Iquitos,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Iquitos,beca_18,,,,,Posible migración
Beca 18,Universidad Nacional de Educación Enrique Guzmán y Valle,2025,La Cantuta,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Pública,Licenciada,2.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Internacional
Beca 18,Universidad Nacional de Educación Enrique Guzmán y Valle,2025,La Cantuta,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Pública,Licenciada,2.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Internacional
Beca 18,Universidad Nacional de Educación Enrique Guzmán y Valle,2025,La Cantuta,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Pública,Licenciada,2.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Internacional
Beca 18,Universidad Nacional de Educación Enrique Guzmán y Valle,2025,La Cantuta,Todas las carreras elegibles,EIB,Variable,Pública,Licenciada,2.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Internacional
Beca 18,Universidad Nacional de Educación Enrique Guzmán y Valle,2025,La Cantuta,Todas las carreras elegibles,Protección,Variable,Pública,Licenciada,2.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Internacional
Beca 18,Universidad Nacional de Educación Enrique Guzmán y Valle,2025,La Cantuta,Todas las carreras elegibles,CNA y PA,Variable,Pública,Licenciada,2.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Internacional
Beca 18,Universidad Nacional de Educación Enrique Guzmán y Valle,2025,La Cantuta,Todas las carreras elegibles,FF.AA.,Variable,Pública,Licenciada,2.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Internacional
Beca 18,Universidad Nacional de Educación Enrique Guzmán y Valle,2025,La Cantuta,Todas las carreras elegibles,Repared,Víctimas de violencia,Pública,Licenciada,2.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Internacional
Beca 18,Universidad Nacional de Educación Enrique Guzmán y Valle,2025,La Cantuta,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,La Cantuta,beca_18,,,,,Internacional
Beca 18,Universidad Nacional Pedro Ruíz Gallo,2025,Lambayeque,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Pública,Licenciada,4.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Pedro Ruíz Gallo,2025,Lambayeque,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Pública,Licenciada,4.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Pedro Ruíz Gallo,2025,Lambayeque,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Pública,Licenciada,4.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Pedro Ruíz Gallo,2025,Lambayeque,Todas las carreras elegibles,EIB,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Pedro Ruíz Gallo,2025,Lambayeque,Todas las carreras elegibles,Protección,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Pedro Ruíz Gallo,2025,Lambayeque,Todas las carreras elegibles,CNA y PA,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Pedro Ruíz Gallo,2025,Lambayeque,Todas las carreras elegibles,FF.AA.,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Pedro Ruíz Gallo,2025,Lambayeque,Todas las carreras elegibles,Repared,Víctimas de violencia,Pública,Licenciada,4.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Posible migración
Beca 18,Universidad Nacional Pedro Ruíz Gallo,2025,Lambayeque,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Lambayeque,beca_18,,,,,Posible migración
Beca 18,Universidad Nacional de Ingeniería,2025,Lima,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Pública,Licenciada,5.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional de Ingeniería,2025,Lima,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Pública,Licenciada,5.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional de Ingeniería,2025,Lima,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Pública,Licenciada,5.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional de Ingeniería,2025,Lima,Todas las carreras elegibles,EIB,Variable,Pública,Licenciada,5.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional de Ingeniería,2025,Lima,Todas las carreras elegibles,Protección,Variable,Pública,Licenciada,5.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional de Ingeniería,2025,Lima,Todas las carreras elegibles,CNA y PA,Variable,Pública,Licenciada,5.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional de Ingeniería,2025,Lima,Todas las carreras elegibles,FF.AA.,Variable,Pública,Licenciada,5.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional de Ingeniería,2025,Lima,Todas las carreras elegibles,Repared,Víctimas de violencia,Pública,Licenciada,5.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Mayor de San Marcos,2025,Lima,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Pública,Licenciada,5.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Mayor de San Marcos,2025,Lima,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Pública,Licenciada,5.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Mayor de San Marcos,2025,Lima,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Pública,Licenciada,5.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Mayor de San Marcos,2025,Lima,Todas las carreras elegibles,EIB,Variable,Pública,Licenciada,5.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Mayor de San Marcos,2025,Lima,Todas las carreras elegibles,Protección,Variable,Pública,Licenciada,5.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Mayor de San Marcos,2025,Lima,Todas las carreras elegibles,CNA y PA,Variable,Pública,Licenciada,5.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Mayor de San Marcos,2025,Lima,Todas las carreras elegibles,FF.AA.,Variable,Pública,Licenciada,5.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Mayor de San Marcos,2025,Lima,Todas las carreras elegibles,Repared,Víctimas de violencia,Pública,Licenciada,5.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Agraria La Molina,2025,Lima,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Pública,Licenciada,4.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Agraria La Molina,2025,Lima,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Pública,Licenciada,4.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Agraria La Molina,2025,Lima,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Pública,Licenciada,4.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Agraria La Molina,2025,Lima,Todas las carreras elegibles,EIB,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Agraria La Molina,2025,Lima,Todas las carreras elegibles,Protección,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Agraria La Molina,2025,Lima,Todas las carreras elegibles,CNA y PA,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Agraria La Molina,2025,Lima,Todas las carreras elegibles,FF.AA.,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Agraria La Molina,2025,Lima,Todas las carreras elegibles,Repared,Víctimas de violencia,Pública,Licenciada,4.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Federico Villarreal,2025,Lima,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Pública,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Federico Villarreal,2025,Lima,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Pública,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Federico Villarreal,2025,Lima,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Pública,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Federico Villarreal,2025,Lima,Todas las carreras elegibles,EIB,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Federico Villarreal,2025,Lima,Todas las carreras elegibles,Protección,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Federico Villarreal,2025,Lima,Todas las carreras elegibles,CNA y PA,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Federico Villarreal,2025,Lima,Todas las carreras elegibles,FF.AA.,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Federico Villarreal,2025,Lima,Todas las carreras elegibles,Repared,Víctimas de violencia,Pública,Licenciada,3.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Pontificia Universidad Católica del Perú,2025,Lima,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Privada,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Pontificia Universidad Católica del Perú,2025,Lima,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Privada,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Pontificia Universidad Católica del Perú,2025,Lima,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Privada,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Pontificia Universidad Católica del Perú,2025,Lima,Todas las carreras elegibles,EIB,Variable,Privada,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Pontificia Universidad Católica del Perú,2025,Lima,Todas las carreras elegibles,Protección,Variable,Privada,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Pontificia Universidad Católica del Perú,2025,Lima,Todas las carreras elegibles,CNA y PA,Variable,Privada,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Pontificia Universidad Católica del Perú,2025,Lima,Todas las carreras elegibles,FF.AA.,Variable,Privada,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Pontificia Universidad Católica del Perú,2025,Lima,Todas las carreras elegibles,Repared,Víctimas de violencia,Privada,Licenciada,3.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad del Pacífico,2025,Lima,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Privada,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad del Pacífico,2025,Lima,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Privada,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad del Pacífico,2025,Lima,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Privada,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad del Pacífico,2025,Lima,Todas las carreras elegibles,EIB,Variable,Privada,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad del Pacífico,2025,Lima,Todas las carreras elegibles,Protección,Variable,Privada,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad del Pacífico,2025,Lima,Todas las carreras elegibles,CNA y PA,Variable,Privada,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad del Pacífico,2025,Lima,Todas las carreras elegibles,FF.AA.,Variable,Privada,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad del Pacífico,2025,Lima,Todas las carreras elegibles,Repared,Víctimas de violencia,Privada,Licenciada,3.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Ricardo Palma,2025,Lima,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Privada,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Ricardo Palma,2025,Lima,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Privada,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Ricardo Palma,2025,Lima,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Privada,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Ricardo Palma,2025,Lima,Todas las carreras elegibles,EIB,Variable,Privada,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Ricardo Palma,2025,Lima,Todas las carreras elegibles,Protección,Variable,Privada,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Ricardo Palma,2025,Lima,Todas las carreras elegibles,CNA y PA,Variable,Privada,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Ricardo Palma,2025,Lima,Todas las carreras elegibles,FF.AA.,Variable,Privada,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Ricardo Palma,2025,Lima,Todas las carreras elegibles,Repared,Víctimas de violencia,Privada,Licenciada,3.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
